account_id,customer_id,account_type,currency,balance,created_at,status
ACC0000291,CUST007789,BUSINESS,EUR,854.28,2025-02-14 03:54:15,ACTIVE
ACC0000292,CUST009452,CHECKING,INR,606.92,2026-05-28 00:58:02,ACTIVE
ACC0000293,CUST008471,SAVINGS,EUR,540.64,2021-12-26 01:00:51,ACTIVE
ACC0000294,CUST000672,BUSINESS,INR,3039.73,2024-11-23 06:07:21,ACTIVE
ACC0000295,CUST009210,SAVINGS,EUR,1683.14,2021-11-19 00:26:27,ACTIVE
ACC0000296,CUST004753,CHECKING,AUD,477.47,2024-11-30 07:20:08,ACTIVE
ACC0000297,CUST006749,SAVINGS,CAD,3227.68,2024-08-06 21:13:45,ACTIVE
ACC0000298,CUST005529,CHECKING,JPY,1585.67,2025-01-05 07:02:09,ACTIVE
ACC0000299,CUST004063,SAVINGS,INR,2908.62,2022-03-14 02:37:10,ACTIVE
ACC0000300,CUST006961,BUSINESS,USD,2334.5,2022-11-18 03:29:20,SUSPENDED
ACC0000301,CUST004025,CHECKING,GBP,405.53,2022-08-09 02:27:15,ACTIVE
ACC0000302,CUST006494,SAVINGS,AED,559.91,2025-11-04 00:28:03,CLOSED
ACC0000303,CUST007210,BUSINESS,AUD,2688.54,2024-04-17 20:54:34,ACTIVE
ACC0000304,CUST000365,SAVINGS,USD,2281.17,2025-08-30 17:46:48,ACTIVE
ACC0000305,CUST001971,BUSINESS,EUR,1069.47,2022-10-30 09:54:09,ACTIVE
ACC0000306,CUST002999,BUSINESS,INR,1262.43,2025-02-27 09:07:48,ACTIVE
ACC0000307,CUST006892,SAVINGS,AED,5080.67,2025-10-10 08:10:47,ACTIVE
ACC0000308,CUST009415,BUSINESS,USD,539.21,2023-03-07 06:52:11,ACTIVE
ACC0000309,CUST001332,BUSINESS,EUR,2114.38,2023-06-14 12:40:40,ACTIVE
ACC0000310,CUST008387,SAVINGS,USD,860.38,2024-03-26 05:43:11,SUSPENDED
ACC0000311,CUST008308,SAVINGS,USD,844.53,2021-12-23 13:25:23,ACTIVE
ACC0000312,CUST003573,BUSINESS,JPY,4099.14,2025-05-05 03:15:22,ACTIVE
ACC0000313,CUST009795,CHECKING,PKR,2952.77,2026-03-28 10:35:55,ACTIVE
ACC0000314,CUST007713,CHECKING,EUR,2910.88,2026-04-19 06:59:43,SUSPENDED
ACC0000315,CUST006795,CHECKING,EUR,5253.1,2025-05-22 20:30:36,ACTIVE
ACC0000316,CUST002772,BUSINESS,USD,1124.62,2025-11-13 23:10:32,SUSPENDED
ACC0000317,CUST008253,SAVINGS,SGD,2485.78,2022-12-01 19:32:19,ACTIVE
ACC0000318,CUST000395,BUSINESS,EUR,755.73,2025-09-29 03:22:26,ACTIVE
ACC0000319,CUST005287,CHECKING,PKR,1618.09,2024-07-11 23:37:04,CLOSED
ACC0000320,CUST004960,BUSINESS,EUR,938.07,2023-05-04 01:06:25,ACTIVE
ACC0000321,CUST002278,CHECKING,CAD,1232.0,2026-04-24 05:30:19,CLOSED
ACC0000322,CUST007462,CHECKING,EUR,2239.9,2025-03-15 03:56:49,ACTIVE
ACC0000323,CUST009192,SAVINGS,SGD,410.81,2024-12-17 12:29:40,CLOSED
ACC0000324,CUST001274,BUSINESS,EUR,13505.67,2026-04-28 08:42:14,ACTIVE
ACC0000325,CUST007255,CHECKING,EUR,327.92,2025-10-14 02:06:59,ACTIVE
ACC0000326,CUST006403,CHECKING,INR,255.44,2022-02-13 08:06:53,ACTIVE
ACC0000327,CUST001003,CHECKING,SGD,4401.64,2025-06-07 00:30:56,ACTIVE
ACC0000328,CUST002669,BUSINESS,AUD,2835.56,2023-06-03 04:04:57,CLOSED
ACC0000329,CUST000243,SAVINGS,GBP,2319.12,2024-03-13 03:51:07,ACTIVE
ACC0000330,CUST009507,BUSINESS,EUR,2330.91,2022-09-18 06:15:01,ACTIVE
ACC0000331,CUST008339,BUSINESS,INR,1080.63,2022-07-09 00:49:10,ACTIVE
ACC0000332,CUST009284,BUSINESS,AED,373.64,2026-03-22 03:33:40,ACTIVE
ACC0000333,CUST008037,CHECKING,USD,1201.07,2021-10-14 20:56:58,SUSPENDED
ACC0000334,CUST002522,SAVINGS,AUD,486.58,2025-12-28 04:28:50,CLOSED
ACC0000335,CUST005290,CHECKING,CAD,3533.85,2023-05-22 00:34:47,ACTIVE
ACC0000336,CUST007597,CHECKING,EUR,919.23,2022-07-29 01:10:07,ACTIVE
ACC0000337,CUST000100,BUSINESS,EUR,407.24,2025-01-11 04:05:31,ACTIVE
ACC0000338,CUST005046,BUSINESS,PKR,745.71,2025-12-11 17:06:06,ACTIVE
ACC0000339,CUST002812,SAVINGS,PKR,1799.96,2022-10-18 05:33:12,SUSPENDED
ACC0000340,CUST004784,CHECKING,USD,557.54,2023-05-07 02:41:30,ACTIVE
ACC0000341,CUST003380,BUSINESS,AUD,408.84,2025-11-20 22:41:56,CLOSED
ACC0000342,CUST009689,BUSINESS,EUR,1469.13,2026-07-21 12:22:45,CLOSED
ACC0000343,CUST003841,CHECKING,EUR,1471.39,2024-10-23 08:17:39,CLOSED
ACC0000344,CUST003890,SAVINGS,JPY,596.85,2023-09-23 18:22:34,ACTIVE
ACC0000345,CUST009856,BUSINESS,EUR,623.13,2024-03-18 22:51:12,ACTIVE
ACC0000346,CUST001851,SAVINGS,CAD,1448.76,2022-10-15 02:53:28,ACTIVE
ACC0000347,CUST009267,BUSINESS,AUD,192.92,2021-11-24 04:42:13,ACTIVE
ACC0000348,CUST007367,CHECKING,JPY,202.56,2024-06-14 01:55:52,ACTIVE
ACC0000349,CUST009811,CHECKING,CAD,463.06,2025-02-21 16:55:56,ACTIVE
ACC0000350,CUST005571,BUSINESS,EUR,848.83,2025-02-07 09:48:32,ACTIVE
ACC0000351,CUST003111,CHECKING,JPY,1592.55,2025-12-03 18:19:48,ACTIVE
ACC0000352,CUST004235,BUSINESS,PKR,6440.93,2021-11-04 20:50:01,SUSPENDED
ACC0000353,CUST002661,SAVINGS,SGD,3069.26,2025-07-13 12:48:28,ACTIVE
ACC0000354,CUST009199,BUSINESS,JPY,905.13,2023-07-23 01:16:07,CLOSED
ACC0000355,CUST004554,BUSINESS,INR,1071.89,2024-09-12 01:34:48,ACTIVE
ACC0000356,CUST000890,BUSINESS,EUR,329.3,2023-02-10 09:40:22,ACTIVE
ACC0000357,CUST001235,SAVINGS,AUD,1072.54,2025-01-06 18:56:39,CLOSED
ACC0000358,CUST008828,CHECKING,USD,775.58,2025-06-24 23:38:52,ACTIVE
ACC0000359,CUST007725,BUSINESS,GBP,1615.28,2024-05-06 21:36:05,ACTIVE
ACC0000360,CUST006331,BUSINESS,PKR,406.39,2024-12-14 12:33:02,ACTIVE
ACC0000361,CUST004442,BUSINESS,AED,2045.13,2024-08-24 19:10:31,ACTIVE
ACC0000362,CUST001867,SAVINGS,GBP,6900.07,2023-02-24 17:18:36,CLOSED
ACC0000363,CUST008646,BUSINESS,AUD,962.46,2026-03-27 09:50:03,ACTIVE
ACC0000364,CUST001687,SAVINGS,GBP,1775.88,2021-09-17 18:54:54,CLOSED
ACC0000365,CUST004139,BUSINESS,EUR,2510.34,2024-10-31 04:13:54,CLOSED
ACC0000366,CUST002326,BUSINESS,USD,677.59,2023-09-18 22:57:02,SUSPENDED
ACC0000367,CUST001527,SAVINGS,EUR,1434.99,2021-12-22 14:15:19,ACTIVE
ACC0000368,CUST003273,SAVINGS,SGD,1113.33,2023-04-21 21:06:42,ACTIVE
ACC0000369,CUST001875,SAVINGS,EUR,1233.01,2025-01-10 17:01:29,ACTIVE
ACC0000370,CUST009816,CHECKING,PKR,433.72,2022-08-28 12:22:47,ACTIVE
ACC0000371,CUST004889,CHECKING,USD,1129.37,2021-09-22 10:09:38,ACTIVE
ACC0000372,CUST000786,CHECKING,CAD,1993.4,2021-10-15 18:49:23,ACTIVE
ACC0000373,CUST008408,BUSINESS,EUR,6256.48,2023-12-08 10:14:32,SUSPENDED
ACC0000374,CUST000516,BUSINESS,USD,3467.28,2025-05-07 10:40:31,CLOSED
ACC0000375,CUST001075,SAVINGS,PKR,14527.79,2021-10-27 07:40:59,ACTIVE
ACC0000376,CUST006589,CHECKING,EUR,436.67,2024-06-22 20:53:11,SUSPENDED
ACC0000377,CUST002714,BUSINESS,AED,3123.74,2022-07-30 03:33:38,ACTIVE
ACC0000378,CUST009016,CHECKING,EUR,1366.5,2021-09-01 04:52:31,CLOSED
ACC0000379,CUST004850,SAVINGS,SGD,15180.45,2021-11-04 21:10:32,SUSPENDED
ACC0000380,CUST005346,CHECKING,SGD,415.73,2022-06-23 11:17:18,CLOSED
ACC0000381,CUST000316,SAVINGS,EUR,400.35,2026-06-12 11:54:57,ACTIVE
ACC0000382,CUST008460,BUSINESS,USD,534.18,2024-07-21 15:43:14,CLOSED
ACC0000383,CUST009494,SAVINGS,EUR,85.74,2021-09-04 15:04:13,SUSPENDED
ACC0000384,CUST003013,BUSINESS,EUR,583.53,2022-01-16 20:59:09,CLOSED
ACC0000385,CUST007651,BUSINESS,JPY,441.0,2026-05-24 01:29:03,ACTIVE
ACC0000386,CUST001456,CHECKING,SGD,1313.53,2025-08-22 16:05:50,ACTIVE
ACC0000387,CUST008845,CHECKING,EUR,1652.6,2023-02-03 09:10:21,ACTIVE
ACC0000388,CUST009705,BUSINESS,JPY,10419.19,2025-01-04 12:58:43,ACTIVE
ACC0000389,CUST009828,SAVINGS,EUR,3430.66,2023-12-16 20:43:06,ACTIVE
ACC0000390,CUST002810,SAVINGS,EUR,548.79,2025-03-17 14:13:38,ACTIVE
ACC0000391,CUST006422,CHECKING,EUR,373.12,2022-11-13 22:42:43,ACTIVE
ACC0000392,CUST009134,CHECKING,EUR,1978.91,2025-06-22 13:53:11,SUSPENDED
ACC0000393,CUST002187,CHECKING,JPY,224.91,2022-07-07 17:02:55,ACTIVE
ACC0000394,CUST001967,SAVINGS,EUR,9874.89,2025-03-15 02:31:09,ACTIVE
ACC0000395,CUST002871,SAVINGS,USD,4515.76,2025-07-10 21:09:02,ACTIVE
ACC0000396,CUST004335,SAVINGS,JPY,624.52,2024-08-20 00:19:21,ACTIVE
ACC0000397,CUST003578,SAVINGS,PKR,140.36,2022-10-03 01:58:16,SUSPENDED
ACC0000398,CUST006251,BUSINESS,EUR,5567.2,2021-09-23 20:49:55,CLOSED
ACC0000399,CUST003013,BUSINESS,EUR,955.8,2024-09-20 21:49:18,ACTIVE
ACC0000400,CUST005473,BUSINESS,EUR,4843.44,2026-07-12 14:15:36,CLOSED
ACC0000401,CUST007939,CHECKING,SGD,161.85,2023-09-24 12:17:32,ACTIVE
ACC0000402,CUST002927,CHECKING,USD,534.19,2024-06-26 03:07:17,CLOSED
ACC0000403,CUST004838,BUSINESS,AUD,1103.56,2023-11-19 23:08:04,CLOSED
ACC0000404,CUST002337,SAVINGS,GBP,1160.23,2022-04-25 18:01:35,ACTIVE
ACC0000405,CUST006127,CHECKING,SGD,639.01,2024-10-15 14:40:20,ACTIVE
ACC0000406,CUST009776,CHECKING,EUR,2315.59,2025-11-17 15:36:41,SUSPENDED
ACC0000407,CUST001475,CHECKING,PKR,304.56,2022-12-27 19:04:55,ACTIVE
ACC0000408,CUST007513,SAVINGS,AED,924.4,2023-08-25 11:54:55,ACTIVE
ACC0000409,CUST000147,CHECKING,PKR,1266.93,2026-07-29 18:02:37,SUSPENDED
ACC0000410,CUST004363,BUSINESS,AUD,2033.12,2025-11-13 04:23:00,ACTIVE
ACC0000411,CUST006637,BUSINESS,SGD,2575.86,2023-11-10 23:01:41,ACTIVE
ACC0000412,CUST004095,BUSINESS,AUD,284.41,2023-03-23 10:27:15,ACTIVE
ACC0000413,CUST007355,CHECKING,PKR,174.0,2023-10-16 17:07:48,ACTIVE
ACC0000414,CUST004812,CHECKING,USD,5080.74,2025-08-04 01:27:06,ACTIVE
ACC0000415,CUST005215,CHECKING,EUR,1633.98,2024-01-21 23:02:38,CLOSED
ACC0000416,CUST005052,CHECKING,EUR,446.67,2022-12-01 22:10:06,ACTIVE
ACC0000417,CUST005815,CHECKING,USD,7054.23,2024-06-01 06:37:52,CLOSED
ACC0000418,CUST006962,SAVINGS,CAD,1259.93,2026-04-01 18:19:26,SUSPENDED
ACC0000419,CUST001297,BUSINESS,EUR,4514.98,2022-06-19 11:29:58,SUSPENDED
ACC0000420,CUST007203,SAVINGS,EUR,1189.18,2026-08-04 23:54:20,ACTIVE
ACC0000421,CUST000267,CHECKING,AED,13002.51,2024-05-02 23:18:51,ACTIVE
ACC0000422,CUST004457,BUSINESS,EUR,9012.87,2025-10-31 04:35:02,SUSPENDED
ACC0000423,CUST002407,CHECKING,AED,813.42,2024-04-12 14:45:26,ACTIVE
ACC0000424,CUST009339,SAVINGS,USD,3518.83,2025-04-18 00:56:57,ACTIVE
ACC0000425,CUST004076,BUSINESS,EUR,2379.04,2024-06-03 06:57:49,ACTIVE
ACC0000426,CUST004530,BUSINESS,CAD,5666.68,2022-05-30 21:28:25,ACTIVE
ACC0000427,CUST006736,CHECKING,INR,344.5,2026-07-14 20:53:59,ACTIVE
ACC0000428,CUST002084,CHECKING,USD,2498.04,2026-03-07 13:07:00,ACTIVE
ACC0000429,CUST000630,SAVINGS,SGD,3905.38,2024-03-03 11:33:47,ACTIVE
ACC0000430,CUST007596,BUSINESS,GBP,132.89,2025-04-01 20:03:54,SUSPENDED
ACC0000431,CUST008667,SAVINGS,EUR,265.1,2024-10-31 11:25:06,ACTIVE
ACC0000432,CUST009590,CHECKING,USD,94.91,2024-11-13 22:35:06,ACTIVE
ACC0000433,CUST006109,BUSINESS,CAD,793.7,2023-06-12 19:19:42,ACTIVE
ACC0000434,CUST009289,SAVINGS,GBP,2594.24,2022-08-02 14:38:45,CLOSED
ACC0000435,CUST002854,CHECKING,GBP,6653.04,2025-01-06 13:27:49,CLOSED
ACC0000436,CUST000828,SAVINGS,CAD,1198.61,2021-11-25 09:37:15,ACTIVE
ACC0000437,CUST009910,BUSINESS,EUR,7741.41,2023-05-20 09:03:57,ACTIVE
ACC0000438,CUST003024,CHECKING,SGD,209.32,2023-03-22 10:16:47,ACTIVE
ACC0000439,CUST009236,BUSINESS,EUR,142.02,2026-06-02 04:31:12,ACTIVE
ACC0000440,CUST000182,SAVINGS,EUR,1025.92,2026-05-12 07:16:15,ACTIVE
ACC0000441,CUST006524,CHECKING,USD,1738.67,2025-12-31 11:08:18,ACTIVE
ACC0000442,CUST009326,BUSINESS,INR,1054.44,2023-11-05 05:55:47,ACTIVE
ACC0000443,CUST002899,CHECKING,SGD,91.75,2026-03-14 04:24:47,ACTIVE
ACC0000444,CUST006177,BUSINESS,PKR,985.41,2026-07-08 14:45:17,SUSPENDED
ACC0000445,CUST009844,BUSINESS,EUR,229.21,2025-10-05 15:04:05,ACTIVE
ACC0000446,CUST009634,BUSINESS,EUR,2449.42,2026-05-25 06:05:42,SUSPENDED
ACC0000447,CUST008982,CHECKING,EUR,1702.61,2024-03-23 16:59:09,ACTIVE
ACC0000448,CUST005253,BUSINESS,AUD,355.01,2022-07-18 00:42:35,CLOSED
ACC0000449,CUST007823,SAVINGS,JPY,591.91,2025-11-06 18:54:32,SUSPENDED
ACC0000450,CUST008434,SAVINGS,SGD,307.64,2022-09-22 03:47:23,CLOSED
ACC0000451,CUST008118,SAVINGS,EUR,1017.18,2025-04-24 03:21:48,SUSPENDED
ACC0000452,CUST003069,SAVINGS,EUR,3450.14,2023-07-30 08:06:41,ACTIVE
ACC0000453,CUST000203,SAVINGS,CAD,336.01,2024-09-05 09:17:21,ACTIVE
ACC0000454,CUST004048,SAVINGS,CAD,2007.92,2022-10-14 10:22:47,SUSPENDED
ACC0000455,CUST002829,CHECKING,JPY,580.38,2026-01-24 05:27:01,SUSPENDED
ACC0000456,CUST004121,BUSINESS,AED,423.5,2026-05-02 17:13:01,ACTIVE
ACC0000457,CUST001568,SAVINGS,INR,964.46,2022-10-26 18:22:14,ACTIVE
ACC0000458,CUST009882,BUSINESS,EUR,316.62,2025-12-02 14:07:52,CLOSED
ACC0000459,CUST003107,BUSINESS,GBP,564.32,2021-09-26 19:31:01,ACTIVE
ACC0000460,CUST002536,CHECKING,EUR,260.49,2026-02-24 23:08:54,ACTIVE
ACC0000461,CUST000162,CHECKING,AUD,11587.36,2023-01-06 14:50:09,ACTIVE
ACC0000462,CUST001090,SAVINGS,EUR,1144.03,2023-06-23 13:51:18,ACTIVE
ACC0000463,CUST000814,BUSINESS,SGD,473.58,2022-06-24 02:26:38,CLOSED
ACC0000464,CUST007642,SAVINGS,AED,1417.68,2024-04-20 20:37:06,ACTIVE
ACC0000465,CUST001104,SAVINGS,EUR,958.34,2023-04-15 19:15:47,CLOSED
ACC0000466,CUST003717,CHECKING,GBP,841.21,2021-12-21 19:18:53,ACTIVE
ACC0000467,CUST009241,CHECKING,SGD,2291.59,2022-12-10 23:30:56,ACTIVE
ACC0000468,CUST004924,CHECKING,SGD,2721.69,2024-08-14 21:29:24,ACTIVE
ACC0000469,CUST003345,BUSINESS,EUR,580.21,2022-12-01 10:03:38,SUSPENDED
ACC0000470,CUST008122,SAVINGS,EUR,549.51,2021-12-26 15:35:36,ACTIVE
ACC0000471,CUST008906,SAVINGS,PKR,788.35,2021-09-30 10:59:18,ACTIVE
ACC0000472,CUST000544,BUSINESS,EUR,69.25,2022-09-23 06:08:42,SUSPENDED
ACC0000473,CUST008850,SAVINGS,PKR,178.0,2026-07-17 07:08:55,CLOSED
ACC0000474,CUST005362,BUSINESS,CAD,5654.74,2026-01-16 16:49:03,ACTIVE
ACC0000475,CUST004869,CHECKING,AED,7894.81,2021-11-27 15:32:50,CLOSED
ACC0000476,CUST002219,SAVINGS,EUR,813.35,2024-02-12 02:25:33,ACTIVE
ACC0000477,CUST005399,BUSINESS,EUR,2190.46,2023-01-09 20:46:50,CLOSED
ACC0000478,CUST002480,CHECKING,EUR,1593.2,2025-03-05 02:46:32,SUSPENDED
ACC0000479,CUST002993,CHECKING,GBP,44119.49,2026-07-13 12:03:08,ACTIVE
ACC0000480,CUST003804,CHECKING,INR,4202.73,2026-04-22 01:21:22,SUSPENDED
ACC0000481,CUST007938,SAVINGS,SGD,940.58,2022-01-13 11:08:54,ACTIVE
ACC0000482,CUST009972,CHECKING,GBP,348.4,2026-04-06 05:20:58,SUSPENDED
ACC0000483,CUST004277,BUSINESS,SGD,159.54,2025-09-19 14:20:19,SUSPENDED
ACC0000484,CUST006565,CHECKING,AED,1399.9,2026-04-09 15:08:21,SUSPENDED
ACC0000485,CUST008933,CHECKING,USD,442.47,2023-02-14 16:27:15,CLOSED
ACC0000486,CUST006063,SAVINGS,EUR,199.0,2024-05-03 01:14:15,SUSPENDED
ACC0000487,CUST002158,CHECKING,USD,504.77,2023-08-30 05:28:52,ACTIVE
ACC0000488,CUST007764,BUSINESS,EUR,299.51,2023-11-15 19:55:04,ACTIVE
ACC0000489,CUST004031,BUSINESS,AED,8304.64,2024-11-09 05:23:46,ACTIVE
ACC0000490,CUST007350,BUSINESS,AUD,3158.86,2025-11-10 19:17:18,ACTIVE
ACC0000491,CUST006702,CHECKING,USD,1086.19,2021-08-26 22:38:10,SUSPENDED
ACC0000492,CUST007056,BUSINESS,AED,6476.48,2026-08-21 19:30:38,ACTIVE
ACC0000493,CUST007870,CHECKING,SGD,1203.32,2026-08-19 03:16:02,CLOSED
ACC0000494,CUST004758,CHECKING,EUR,390.12,2025-06-03 13:30:02,ACTIVE
ACC0000495,CUST004062,SAVINGS,AED,6820.91,2025-12-09 09:50:51,ACTIVE
ACC0000496,CUST004221,CHECKING,SGD,2093.71,2024-06-13 02:56:20,CLOSED
ACC0000497,CUST002677,SAVINGS,EUR,315.86,2021-12-18 08:37:29,ACTIVE
ACC0000498,CUST001189,BUSINESS,EUR,872.7,2025-05-09 11:09:49,ACTIVE
ACC0000499,CUST007900,BUSINESS,EUR,383.47,2022-04-02 03:38:51,SUSPENDED
ACC0000500,CUST005174,SAVINGS,EUR,208.65,2024-11-27 19:18:16,ACTIVE
ACC0000501,CUST000209,CHECKING,USD,3332.28,2022-03-22 18:55:01,ACTIVE
ACC0000502,CUST008032,SAVINGS,EUR,10843.27,2023-10-08 17:49:05,ACTIVE
ACC0000503,CUST002779,CHECKING,EUR,204.74,2022-08-26 10:37:16,ACTIVE
ACC0000504,CUST005729,CHECKING,INR,2155.04,2022-12-08 17:59:45,ACTIVE
ACC0000505,CUST006866,CHECKING,GBP,502.32,2022-09-05 18:00:03,SUSPENDED
ACC0000506,CUST002939,CHECKING,EUR,611.22,2025-07-22 13:08:35,ACTIVE
ACC0000507,CUST005465,BUSINESS,INR,538.68,2026-02-19 21:01:46,CLOSED
ACC0000508,CUST009566,BUSINESS,EUR,388.86,2026-03-11 04:27:07,CLOSED
ACC0000509,CUST001163,BUSINESS,GBP,1162.38,2026-03-14 00:10:49,ACTIVE
ACC0000510,CUST008449,SAVINGS,INR,404.58,2026-01-27 23:42:57,ACTIVE
ACC0000511,CUST003441,SAVINGS,SGD,1517.09,2022-05-20 20:44:22,ACTIVE
ACC0000512,CUST003111,SAVINGS,JPY,1032.48,2025-05-06 13:14:25,CLOSED
ACC0000513,CUST003013,SAVINGS,EUR,823.25,2023-03-19 10:53:56,ACTIVE
ACC0000514,CUST004507,SAVINGS,CAD,369.05,2024-12-26 09:05:49,ACTIVE
ACC0000515,CUST009011,BUSINESS,PKR,548.88,2025-03-29 17:27:59,ACTIVE
ACC0000516,CUST004439,SAVINGS,PKR,2714.79,2025-01-27 06:06:37,ACTIVE
ACC0000517,CUST000421,SAVINGS,JPY,2000.4,2025-12-20 18:53:22,CLOSED
ACC0000518,CUST008758,SAVINGS,EUR,339.32,2025-09-13 17:39:52,ACTIVE
ACC0000519,CUST003695,SAVINGS,EUR,1235.46,2023-12-07 19:01:24,ACTIVE
ACC0000520,CUST000085,BUSINESS,INR,2701.78,2022-11-03 07:15:41,ACTIVE
ACC0000521,CUST006776,SAVINGS,EUR,147.93,2023-01-05 05:13:22,ACTIVE
ACC0000522,CUST009967,CHECKING,GBP,2104.92,2023-08-30 00:42:39,ACTIVE
ACC0000523,CUST000559,BUSINESS,EUR,495.15,2023-08-02 16:27:35,SUSPENDED
ACC0000524,CUST005854,CHECKING,AUD,2174.86,2026-02-27 14:03:51,ACTIVE
ACC0000525,CUST003915,BUSINESS,EUR,438.82,2024-02-04 02:24:25,ACTIVE
ACC0000526,CUST008819,BUSINESS,GBP,125.73,2024-03-28 14:36:15,ACTIVE
ACC0000527,CUST001286,SAVINGS,USD,155.55,2024-04-19 16:04:50,ACTIVE
ACC0000528,CUST006284,CHECKING,SGD,1161.77,2025-01-18 10:55:17,ACTIVE
ACC0000529,CUST000607,BUSINESS,EUR,1497.67,2022-03-26 00:33:44,ACTIVE
ACC0000530,CUST009148,SAVINGS,INR,370.49,2022-06-04 17:08:10,SUSPENDED
ACC0000531,CUST000024,SAVINGS,AED,2359.75,2025-07-26 04:31:38,ACTIVE
ACC0000532,CUST008923,BUSINESS,JPY,149.33,2026-06-24 22:03:22,ACTIVE
ACC0000533,CUST001564,SAVINGS,SGD,1013.03,2024-05-06 02:55:41,ACTIVE
ACC0000534,CUST004270,SAVINGS,EUR,256.41,2024-03-20 09:52:32,CLOSED
ACC0000535,CUST006430,BUSINESS,EUR,501.6,2024-10-11 20:13:26,ACTIVE
ACC0000536,CUST004078,BUSINESS,AED,1160.82,2025-07-19 12:18:18,CLOSED
ACC0000537,CUST001917,SAVINGS,EUR,390.53,2022-03-22 15:31:16,ACTIVE
ACC0000538,CUST008060,SAVINGS,EUR,691.27,2022-05-11 03:58:28,ACTIVE
ACC0000539,CUST000829,SAVINGS,EUR,3668.55,2025-05-26 21:19:59,ACTIVE
ACC0000540,CUST009632,CHECKING,AUD,548.8,2021-09-26 22:55:17,ACTIVE
ACC0000541,CUST005104,SAVINGS,GBP,2989.41,2024-02-26 14:24:50,ACTIVE
ACC0000542,CUST001921,BUSINESS,INR,282.69,2023-10-30 00:23:16,ACTIVE
ACC0000543,CUST000302,CHECKING,EUR,2070.95,2024-04-12 20:08:37,SUSPENDED
ACC0000544,CUST008945,CHECKING,EUR,6185.0,2022-04-03 09:13:51,ACTIVE
ACC0000545,CUST001335,BUSINESS,AED,56.49,2024-09-27 12:35:50,ACTIVE
ACC0000546,CUST003425,BUSINESS,EUR,421.46,2023-04-15 05:48:17,ACTIVE
ACC0000547,CUST006450,CHECKING,EUR,2191.82,2024-12-07 04:59:16,CLOSED
ACC0000548,CUST000654,CHECKING,EUR,859.5,2022-09-07 09:30:59,SUSPENDED
ACC0000549,CUST006091,BUSINESS,PKR,1711.93,2023-11-04 00:47:41,SUSPENDED
ACC0000550,CUST006543,BUSINESS,EUR,531.24,2024-06-30 23:56:55,ACTIVE
ACC0000551,CUST000345,BUSINESS,EUR,1216.71,2022-04-06 00:20:29,ACTIVE
ACC0000552,CUST008752,BUSINESS,GBP,909.77,2026-04-04 11:11:24,ACTIVE
ACC0000553,CUST002484,SAVINGS,EUR,4453.02,2023-07-05 02:55:31,ACTIVE
ACC0000554,CUST002580,BUSINESS,PKR,1488.17,2022-04-12 15:41:25,CLOSED
ACC0000555,CUST005537,CHECKING,EUR,1644.39,2023-08-07 16:44:06,ACTIVE
ACC0000556,CUST004629,BUSINESS,PKR,668.98,2022-12-08 00:09:16,ACTIVE
ACC0000557,CUST009836,CHECKING,AED,610.86,2022-06-15 16:10:11,ACTIVE
ACC0000558,CUST003879,SAVINGS,USD,652.58,2026-02-16 18:01:04,CLOSED
ACC0000559,CUST006841,CHECKING,USD,1760.48,2022-08-01 12:05:31,ACTIVE
ACC0000560,CUST000910,CHECKING,PKR,661.7,2024-11-08 17:33:56,SUSPENDED
ACC0000561,CUST007675,SAVINGS,INR,1552.67,2025-09-03 18:28:45,ACTIVE
ACC0000562,CUST000339,BUSINESS,EUR,13233.16,2021-12-26 21:42:18,SUSPENDED
ACC0000563,CUST000876,SAVINGS,GBP,3119.26,2024-03-19 21:36:38,ACTIVE
ACC0000564,CUST000698,BUSINESS,USD,741.57,2026-08-11 11:27:22,CLOSED
ACC0000565,CUST009915,BUSINESS,PKR,4635.3,2022-07-14 09:26:09,ACTIVE
ACC0000566,CUST000698,BUSINESS,USD,672.03,2024-09-15 11:42:41,ACTIVE
ACC0000567,CUST000673,BUSINESS,EUR,95.04,2024-12-29 00:31:13,CLOSED
ACC0000568,CUST001925,BUSINESS,EUR,327.11,2022-07-28 08:30:40,CLOSED
ACC0000569,CUST001519,BUSINESS,EUR,116.17,2021-09-29 04:46:13,CLOSED
ACC0000570,CUST004623,CHECKING,JPY,719.23,2022-02-22 18:16:58,ACTIVE
ACC0000571,CUST001506,CHECKING,EUR,1121.14,2025-10-15 05:31:18,CLOSED
ACC0000572,CUST002380,SAVINGS,EUR,8198.65,2022-09-26 21:07:51,ACTIVE
ACC0000573,CUST001643,CHECKING,EUR,1623.46,2025-04-28 03:36:11,ACTIVE
ACC0000574,CUST008801,SAVINGS,GBP,843.09,2022-03-05 19:09:13,SUSPENDED
ACC0000575,CUST005547,BUSINESS,JPY,2966.94,2025-08-13 08:57:30,ACTIVE
ACC0000576,CUST005619,CHECKING,GBP,77.22,2024-11-20 08:46:27,ACTIVE
ACC0000577,CUST003949,CHECKING,EUR,1454.97,2026-01-03 17:53:40,CLOSED
ACC0000578,CUST001955,CHECKING,EUR,2765.67,2024-08-22 01:56:35,SUSPENDED
ACC0000579,CUST006608,CHECKING,GBP,185.99,2022-04-02 10:17:08,ACTIVE
ACC0000580,CUST007452,BUSINESS,AED,4326.46,2025-03-25 05:42:02,CLOSED
ACC0000581,CUST002604,CHECKING,EUR,1646.15,2024-02-15 22:45:26,ACTIVE
