transaction_id,account_id,merchant_id,transaction_timestamp,transaction_type,amount,currency,payment_method,country,status
TX000000223,ACC0008410,MER00491,2025-08-23 03:46:04,PURCHASE,54.69,INR,CARD,IN,COMPLETED
TX000000224,ACC0010456,MER00844,2025-11-16 17:43:51,TRANSFER,63.42,CAD,DIGITAL_WALLET,CA,COMPLETED
TX000000225,ACC0003004,MER00171,2026-01-20 10:03:33,PURCHASE,21.06,CAD,DIGITAL_WALLET,CA,COMPLETED
TX000000226,ACC0010046,MER00878,2026-01-09 04:50:38,PURCHASE,2.54,INR,CARD,IN,PENDING
TX000000227,ACC0006322,MER00912,2025-09-07 08:08:49,PURCHASE,17.34,USD,CARD,US,COMPLETED
TX000000228,ACC0003831,MER00366,2025-11-18 09:33:37,PURCHASE,12.47,EUR,CARD,FR,COMPLETED
TX000000229,ACC0010763,MER00933,2026-01-08 00:41:42,PURCHASE,46.6,USD,CARD,US,REVERSED
TX000000230,ACC0005636,MER00882,2026-07-30 16:35:19,PURCHASE,42.15,AUD,CARD,AU,REVERSED
TX000000231,ACC0005001,MER00864,2026-04-27 07:19:54,PURCHASE,24.54,EUR,DIGITAL_WALLET,FR,FAILED
TX000000232,ACC0009625,MER00445,2025-09-16 00:14:50,PURCHASE,228.4,GBP,CASH,GB,COMPLETED
TX000000233,ACC0001015,MER00733,2026-07-23 01:02:20,PURCHASE,16.37,AED,CARD,AE,COMPLETED
TX000000234,ACC0004183,MER00904,2025-10-09 16:23:52,PURCHASE,2.86,JPY,CARD,JP,PENDING
TX000000235,ACC0011456,MER00249,2026-05-28 09:34:32,PURCHASE,37.77,EUR,CARD,FR,COMPLETED
TX000000236,ACC0001129,MER00623,2026-01-03 10:24:10,WITHDRAWAL,122.5,EUR,BANK_TRANSFER,FR,COMPLETED
TX000000237,ACC0006880,MER00318,2025-11-30 11:19:47,PAYMENT,45.42,EUR,CASH,FR,COMPLETED
TX000000238,ACC0004728,MER00907,2025-09-01 15:07:06,REFUND,22.37,PKR,CARD,PK,COMPLETED
TX000000239,ACC0002084,MER00553,2025-12-21 06:11:47,REFUND,43.14,AED,CARD,AE,COMPLETED
TX000000240,ACC0008531,MER00266,2026-07-26 05:36:32,PURCHASE,250.33,AUD,DIRECT_DEBIT,AU,FAILED
TX000000241,ACC0003075,MER00551,2026-03-22 11:48:52,PAYMENT,12.65,EUR,CARD,FR,FAILED
TX000000242,ACC0009261,MER00172,2026-08-10 20:04:44,PURCHASE,34.26,AED,CARD,AE,REVERSED
TX000000243,ACC0007965,MER00330,2026-07-12 19:07:51,PURCHASE,69.2,EUR,BANK_TRANSFER,FR,COMPLETED
TX000000244,ACC0006524,MER00376,2026-04-16 17:59:06,PURCHASE,43.78,PKR,BANK_TRANSFER,PK,COMPLETED
TX000000245,ACC0008783,MER00193,2026-06-25 21:09:48,TRANSFER,25.21,AUD,CARD,AU,REVERSED
TX000000246,ACC0007440,MER00060,2025-08-03 12:38:22,PURCHASE,20.72,EUR,CARD,FR,COMPLETED
TX000000247,ACC0002091,MER00643,2026-08-18 22:25:30,PURCHASE,24.2,INR,CARD,IN,REVERSED
TX000000248,ACC0003445,MER00657,2026-02-20 06:49:44,REFUND,59.46,EUR,CARD,FR,COMPLETED
TX000000249,ACC0004937,MER00295,2026-04-18 19:41:10,PAYMENT,55.77,AED,CARD,AE,PENDING
TX000000250,ACC0005433,MER00773,2026-01-27 11:23:49,REFUND,331.69,AED,DIRECT_DEBIT,AE,COMPLETED
TX000000251,ACC0008526,MER00994,2025-11-07 19:04:45,PURCHASE,6.11,JPY,CARD,JP,COMPLETED
TX000000252,ACC0006090,MER00889,2025-12-28 08:35:54,PURCHASE,228.99,PKR,CARD,PK,PENDING
TX000000253,ACC0004078,MER00955,2025-09-19 18:16:12,REFUND,26.45,AED,CARD,AE,COMPLETED
TX000000254,ACC0008032,MER00201,2026-05-22 23:32:33,PAYMENT,29.97,GBP,BANK_TRANSFER,GB,REVERSED
TX000000255,ACC0000349,MER00963,2025-11-26 18:40:06,REFUND,85.17,CAD,CASH,CA,COMPLETED
TX000000256,ACC0007705,MER00105,2026-04-07 05:49:40,PURCHASE,84.58,INR,BANK_TRANSFER,IN,COMPLETED
TX000000257,ACC0000282,MER00559,2025-09-29 16:19:06,PURCHASE,118.19,EUR,CARD,FR,REVERSED
TX000000258,ACC0003496,MER00839,2025-10-19 16:35:42,PURCHASE,150.24,AUD,CASH,AU,COMPLETED
TX000000259,ACC0003435,MER00597,2025-10-22 19:20:41,PURCHASE,31.7,AUD,CARD,AU,COMPLETED
TX000000260,ACC0006841,MER00611,2025-12-27 09:03:13,WITHDRAWAL,152.38,EUR,CARD,FR,FAILED
TX000000261,ACC0005818,MER00934,2025-11-07 07:20:42,PURCHASE,16.58,GBP,CARD,GB,COMPLETED
TX000000262,ACC0003780,MER00643,2025-11-08 02:54:05,PURCHASE,23.67,EUR,CARD,FR,COMPLETED
TX000000263,ACC0004327,MER00328,2025-10-22 15:29:40,PURCHASE,27.11,USD,CARD,US,PENDING
TX000000264,ACC0000596,MER00274,2026-06-02 01:40:33,PURCHASE,18.55,EUR,BANK_TRANSFER,FR,FAILED
TX000000265,ACC0007219,MER00506,2025-08-26 01:00:45,WITHDRAWAL,35.37,AUD,DIGITAL_WALLET,AU,REVERSED
TX000000266,ACC0001286,MER00696,2025-10-17 23:56:34,PURCHASE,88.77,EUR,CARD,FR,COMPLETED
TX000000267,ACC0006926,MER00550,2025-12-14 20:14:44,PURCHASE,67.79,PKR,CASH,PK,PENDING
TX000000268,ACC0006443,MER00195,2026-02-25 17:15:26,PURCHASE,16.87,AUD,BANK_TRANSFER,AU,FAILED
TX000000269,ACC0011149,MER00042,2026-05-28 12:15:07,PURCHASE,15.41,EUR,DIGITAL_WALLET,FR,PENDING
TX000000270,ACC0009219,MER00723,2026-04-23 00:54:15,PURCHASE,12.92,GBP,BANK_TRANSFER,GB,COMPLETED
TX000000271,ACC0009300,MER00466,2025-10-17 19:48:09,PURCHASE,36.51,AED,CARD,AE,COMPLETED
TX000000272,ACC0005583,MER00347,2026-07-31 12:19:44,PURCHASE,5.82,EUR,BANK_TRANSFER,FR,PENDING
TX000000273,ACC0002649,MER00646,2025-12-20 11:32:37,TRANSFER,12.43,AUD,CARD,AU,COMPLETED
TX000000274,ACC0007037,MER00292,2026-01-28 18:16:28,PURCHASE,19.99,AUD,CARD,AU,FAILED
TX000000275,ACC0010027,MER00779,2025-09-30 19:37:17,WITHDRAWAL,105.73,PKR,DIRECT_DEBIT,PK,PENDING
TX000000276,ACC0006113,MER00013,2026-07-06 03:18:43,TRANSFER,28.63,SGD,BANK_TRANSFER,SG,FAILED
TX000000277,ACC0006423,MER00584,2026-01-16 19:13:40,WITHDRAWAL,100.13,SGD,CASH,SG,FAILED
TX000000278,ACC0001774,MER00584,2026-03-14 13:18:00,PAYMENT,40.7,AED,DIRECT_DEBIT,AE,REVERSED
TX000000279,ACC0011174,MER00472,2025-12-13 15:01:13,PURCHASE,19.65,EUR,CARD,FR,PENDING
TX000000280,ACC0001368,MER00613,2025-08-29 01:16:03,PAYMENT,20.56,EUR,CARD,FR,COMPLETED
TX000000281,ACC0001492,MER00371,2026-04-11 21:18:01,PURCHASE,9.18,EUR,DIRECT_DEBIT,FR,REVERSED
TX000000282,ACC0006496,MER00928,2026-07-18 22:04:38,PURCHASE,465.68,JPY,CARD,JP,COMPLETED
TX000000283,ACC0003349,MER00208,2025-08-27 14:39:46,PURCHASE,112.34,EUR,CARD,FR,FAILED
TX000000284,ACC0009718,MER00620,2026-07-04 11:21:17,TRANSFER,64.33,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000285,ACC0008734,MER00378,2026-02-25 14:44:35,REFUND,7.9,USD,CARD,US,COMPLETED
TX000000286,ACC0001457,MER00395,2025-09-16 02:47:21,PURCHASE,20.15,PKR,CASH,PK,PENDING
TX000000287,ACC0011372,MER00415,2025-10-05 10:09:09,PURCHASE,11.33,EUR,CARD,FR,PENDING
TX000000288,ACC0010089,MER00260,2026-06-09 16:30:27,REFUND,38.1,EUR,CASH,FR,COMPLETED
TX000000289,ACC0011214,MER00810,2025-09-30 17:13:41,PURCHASE,11.94,INR,CARD,IN,COMPLETED
TX000000290,ACC0005795,MER00450,2025-09-05 02:22:04,TRANSFER,15.84,CAD,CARD,CA,PENDING
TX000000291,ACC0000902,MER00678,2026-04-14 17:38:12,REFUND,12.29,CAD,DIRECT_DEBIT,CA,COMPLETED
TX000000292,ACC0000680,MER00571,2026-04-14 20:10:02,PAYMENT,25.44,GBP,DIRECT_DEBIT,GB,COMPLETED
TX000000293,ACC0009992,MER00463,2026-04-15 16:06:15,WITHDRAWAL,35.82,AUD,DIGITAL_WALLET,AU,FAILED
TX000000294,ACC0004906,MER00209,2025-12-25 06:55:19,PURCHASE,26.19,EUR,CARD,FR,COMPLETED
TX000000295,ACC0009296,MER00284,2025-10-18 18:37:17,REFUND,178.79,EUR,CARD,FR,COMPLETED
TX000000296,ACC0011587,MER00891,2026-06-26 12:48:56,WITHDRAWAL,80.82,GBP,CARD,GB,PENDING
TX000000297,ACC0000081,MER00775,2025-10-23 11:41:24,WITHDRAWAL,13.99,INR,DIRECT_DEBIT,IN,COMPLETED
TX000000298,ACC0011176,MER00280,2025-10-29 15:51:30,PURCHASE,47.38,EUR,CARD,FR,COMPLETED
TX000000299,ACC0004948,MER00764,2026-05-06 06:41:45,PURCHASE,15.32,SGD,DIGITAL_WALLET,SG,COMPLETED
TX000000300,ACC0009149,MER00358,2026-02-05 01:44:45,PURCHASE,21.44,USD,CASH,US,COMPLETED
TX000000301,ACC0007852,MER00645,2026-06-08 21:14:08,PURCHASE,56.1,EUR,CARD,FR,REVERSED
TX000000302,ACC0006794,MER00261,2025-12-12 09:49:35,PURCHASE,68.87,PKR,DIGITAL_WALLET,PK,COMPLETED
TX000000303,ACC0004968,MER00464,2026-02-24 08:08:38,PURCHASE,17.35,EUR,CASH,FR,COMPLETED
TX000000304,ACC0011459,MER00589,2026-03-10 15:52:41,PAYMENT,9.82,EUR,CARD,FR,COMPLETED
TX000000305,ACC0009826,MER00951,2026-03-13 15:45:16,PAYMENT,36.47,EUR,CARD,FR,COMPLETED
TX000000306,ACC0000429,MER00550,2026-03-03 17:20:24,PURCHASE,53.41,SGD,CARD,SG,COMPLETED
TX000000307,ACC0011022,MER00243,2026-06-07 19:36:07,WITHDRAWAL,16.41,EUR,DIRECT_DEBIT,FR,PENDING
TX000000308,ACC0005529,MER00770,2026-07-02 22:33:29,PAYMENT,81.31,EUR,DIRECT_DEBIT,FR,REVERSED
TX000000309,ACC0002899,MER00020,2025-10-19 07:23:56,WITHDRAWAL,66.9,EUR,CARD,FR,COMPLETED
TX000000310,ACC0005025,MER00803,2025-11-04 11:34:31,REFUND,16.15,EUR,CARD,FR,COMPLETED
TX000000311,ACC0008797,MER00041,2025-08-02 05:50:50,WITHDRAWAL,114.8,EUR,CARD,FR,COMPLETED
TX000000312,ACC0009962,MER00781,2025-08-12 21:20:29,REFUND,118.72,GBP,DIRECT_DEBIT,GB,COMPLETED
TX000000313,ACC0011045,MER00253,2025-10-18 20:23:27,PURCHASE,321.96,AED,DIGITAL_WALLET,AE,REVERSED
TX000000314,ACC0011245,MER00326,2026-07-31 10:10:00,WITHDRAWAL,217.66,USD,CARD,US,PENDING
TX000000315,ACC0003494,MER00242,2025-11-14 01:42:44,PURCHASE,12.27,GBP,CASH,GB,REVERSED
TX000000316,ACC0005740,MER00917,2026-08-04 03:12:30,PURCHASE,91.6,EUR,CARD,FR,FAILED
TX000000317,ACC0006378,MER00053,2026-01-31 01:11:57,PURCHASE,87.15,CAD,BANK_TRANSFER,CA,REVERSED
TX000000318,ACC0007842,MER00944,2025-12-18 20:46:01,PURCHASE,22.57,SGD,DIGITAL_WALLET,SG,COMPLETED
TX000000319,ACC0003250,MER00479,2025-08-28 13:22:54,PURCHASE,54.62,SGD,CASH,SG,COMPLETED
TX000000320,ACC0005298,MER00236,2025-08-06 17:50:18,PURCHASE,4.2,USD,CARD,US,REVERSED
TX000000321,ACC0003054,MER00345,2026-06-19 21:27:53,TRANSFER,4.07,USD,CARD,US,COMPLETED
TX000000322,ACC0004120,MER00939,2026-01-31 05:19:54,PURCHASE,5.02,SGD,CARD,SG,COMPLETED
TX000000323,ACC0005846,MER00094,2026-01-24 03:54:14,WITHDRAWAL,50.81,AED,DIRECT_DEBIT,AE,COMPLETED
TX000000324,ACC0008838,MER00769,2025-12-01 15:09:27,REFUND,53.53,AUD,CARD,AU,COMPLETED
TX000000325,ACC0010749,MER00443,2026-03-24 01:29:24,PURCHASE,24.5,CAD,CARD,CA,COMPLETED
TX000000326,ACC0009716,MER00902,2026-01-08 06:33:05,REFUND,219.92,EUR,CASH,FR,PENDING
TX000000327,ACC0005099,MER00709,2025-09-29 02:07:32,WITHDRAWAL,98.08,PKR,CARD,PK,REVERSED
TX000000328,ACC0006242,MER00656,2026-05-22 12:06:48,PURCHASE,5.71,CAD,BANK_TRANSFER,CA,COMPLETED
TX000000329,ACC0001442,MER00213,2025-12-31 01:03:23,TRANSFER,27.41,JPY,CARD,JP,COMPLETED
TX000000330,ACC0004940,MER00333,2025-11-14 09:07:11,PURCHASE,11.78,EUR,CARD,FR,COMPLETED
TX000000331,ACC0005327,MER00704,2026-04-07 07:46:25,PURCHASE,52.22,EUR,CASH,FR,COMPLETED
TX000000332,ACC0011743,MER00610,2026-01-12 10:51:31,TRANSFER,32.02,EUR,CASH,FR,COMPLETED
TX000000333,ACC0009767,MER00870,2026-07-07 07:15:35,TRANSFER,12.54,GBP,BANK_TRANSFER,GB,COMPLETED
TX000000334,ACC0009008,MER00246,2025-12-15 22:10:30,PAYMENT,213.56,PKR,CARD,PK,PENDING
TX000000335,ACC0009953,MER00509,2026-05-29 00:40:58,PURCHASE,35.27,AED,CARD,AE,COMPLETED
TX000000336,ACC0007098,MER00296,2025-09-29 06:16:35,PURCHASE,20.95,USD,CARD,US,COMPLETED
TX000000337,ACC0000671,MER00160,2026-07-24 11:06:09,PURCHASE,25.07,INR,DIRECT_DEBIT,IN,COMPLETED
TX000000338,ACC0000137,MER00905,2025-08-12 06:56:36,TRANSFER,196.47,EUR,CARD,FR,COMPLETED
TX000000339,ACC0003225,MER00146,2025-12-26 05:52:55,TRANSFER,90.23,EUR,CASH,FR,COMPLETED
TX000000340,ACC0009358,MER00118,2025-08-13 19:52:45,PURCHASE,27.7,EUR,CASH,FR,COMPLETED
TX000000341,ACC0002055,MER00390,2026-01-04 03:02:09,WITHDRAWAL,11.12,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000342,ACC0004876,MER00172,2025-09-27 14:04:20,TRANSFER,13.2,USD,CARD,US,REVERSED
TX000000343,ACC0006656,MER00970,2026-03-10 06:56:31,PURCHASE,19.48,EUR,CARD,FR,COMPLETED
TX000000344,ACC0007970,MER00429,2026-08-09 15:37:47,WITHDRAWAL,57.85,PKR,DIRECT_DEBIT,PK,COMPLETED
TX000000345,ACC0007845,MER00675,2025-12-23 09:48:09,PURCHASE,76.11,JPY,BANK_TRANSFER,JP,FAILED
TX000000346,ACC0008419,MER00419,2025-10-09 03:00:47,PAYMENT,14.91,JPY,CASH,JP,COMPLETED
TX000000347,ACC0003378,MER00226,2025-11-13 17:33:38,PURCHASE,79.9,INR,DIGITAL_WALLET,IN,COMPLETED
TX000000348,ACC0007409,MER00002,2026-06-20 22:04:24,PURCHASE,12.19,AUD,CASH,AU,REVERSED
TX000000349,ACC0007930,MER00124,2025-09-24 18:25:16,WITHDRAWAL,16.9,SGD,CARD,SG,REVERSED
TX000000350,ACC0009879,MER00290,2026-05-01 06:40:12,WITHDRAWAL,6.72,AUD,CARD,AU,COMPLETED
TX000000351,ACC0007532,MER00364,2026-06-19 23:13:46,TRANSFER,6.51,PKR,CASH,PK,COMPLETED
TX000000352,ACC0003422,MER00558,2026-04-11 10:18:23,PURCHASE,12.04,EUR,CASH,FR,COMPLETED
TX000000353,ACC0006527,MER00030,2025-12-21 20:35:58,REFUND,32.19,INR,DIGITAL_WALLET,IN,COMPLETED
TX000000354,ACC0008221,MER00470,2026-06-10 18:35:11,WITHDRAWAL,11.1,JPY,CARD,JP,COMPLETED
TX000000355,ACC0001387,MER00772,2026-05-23 10:28:29,PURCHASE,172.07,EUR,BANK_TRANSFER,FR,COMPLETED
TX000000356,ACC0011017,MER00959,2025-12-26 13:40:07,PURCHASE,11.87,EUR,CARD,FR,PENDING
TX000000357,ACC0005528,MER00977,2025-09-05 16:59:55,TRANSFER,40.54,EUR,DIRECT_DEBIT,FR,FAILED
TX000000358,ACC0005489,MER00816,2025-08-12 14:21:50,PURCHASE,141.5,GBP,CARD,GB,COMPLETED
TX000000359,ACC0011526,MER00900,2026-08-10 21:02:06,REFUND,36.66,INR,CASH,IN,REVERSED
TX000000360,ACC0011947,MER00984,2025-09-30 20:34:44,REFUND,22.19,EUR,CARD,FR,COMPLETED
TX000000361,ACC0002250,MER00481,2025-11-16 22:39:50,PURCHASE,38.93,EUR,CARD,FR,REVERSED
TX000000362,ACC0008654,MER00641,2026-04-14 18:01:35,REFUND,17.85,SGD,CASH,SG,REVERSED
TX000000363,ACC0001596,MER00711,2025-11-28 15:50:00,PAYMENT,11.01,PKR,CARD,PK,COMPLETED
TX000000364,ACC0002498,MER00151,2026-01-06 23:00:14,PURCHASE,64.97,JPY,CARD,JP,COMPLETED
TX000000365,ACC0009068,MER00154,2026-05-07 03:13:13,PURCHASE,17.44,AUD,CARD,AU,COMPLETED
TX000000366,ACC0011449,MER00123,2026-08-22 03:04:02,PURCHASE,92.8,AED,DIGITAL_WALLET,AE,PENDING
TX000000367,ACC0007694,MER00942,2026-07-22 12:44:30,REFUND,79.51,AED,DIRECT_DEBIT,AE,COMPLETED
TX000000368,ACC0007193,MER00565,2026-07-06 21:39:57,TRANSFER,39.76,USD,DIRECT_DEBIT,US,REVERSED
TX000000369,ACC0002563,MER00252,2026-03-16 14:50:21,TRANSFER,96.35,CAD,CARD,CA,COMPLETED
TX000000370,ACC0009719,MER00789,2026-06-13 23:34:10,TRANSFER,18.2,EUR,CARD,FR,COMPLETED
TX000000371,ACC0004991,MER00262,2026-05-20 16:06:41,PAYMENT,78.43,EUR,CARD,FR,COMPLETED
TX000000372,ACC0004437,MER00203,2025-11-29 13:35:58,PURCHASE,77.98,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000373,ACC0006261,MER00541,2026-03-21 01:19:22,PURCHASE,23.77,USD,DIGITAL_WALLET,US,FAILED
TX000000374,ACC0010067,MER00642,2026-07-08 00:21:09,PURCHASE,20.64,EUR,CARD,FR,COMPLETED
TX000000375,ACC0002838,MER00864,2025-09-18 21:29:47,WITHDRAWAL,47.56,GBP,CARD,GB,COMPLETED
TX000000376,ACC0000078,MER00531,2026-01-17 16:13:17,PURCHASE,288.61,USD,DIRECT_DEBIT,US,COMPLETED
TX000000377,ACC0004745,MER00920,2025-10-30 05:56:47,PURCHASE,25.65,AED,DIGITAL_WALLET,AE,COMPLETED
TX000000378,ACC0011482,MER00984,2026-06-15 14:53:09,PAYMENT,20.17,GBP,CARD,GB,COMPLETED
TX000000379,ACC0000347,MER00641,2026-07-20 01:49:53,PURCHASE,121.05,AUD,DIGITAL_WALLET,AU,COMPLETED
TX000000380,ACC0009363,MER00983,2026-03-08 06:12:52,PURCHASE,35.69,PKR,CARD,PK,COMPLETED
TX000000381,ACC0002799,MER00452,2025-12-08 00:10:28,PURCHASE,85.85,AED,DIRECT_DEBIT,AE,FAILED
TX000000382,ACC0010652,MER00988,2026-03-07 05:39:19,PURCHASE,167.69,JPY,CASH,JP,COMPLETED
TX000000383,ACC0001827,MER00816,2026-05-21 10:02:59,REFUND,4.06,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000384,ACC0011205,MER00985,2026-03-01 01:13:55,TRANSFER,31.77,CAD,DIGITAL_WALLET,CA,COMPLETED
TX000000385,ACC0008514,MER00759,2025-10-29 01:24:31,WITHDRAWAL,25.72,PKR,CASH,PK,PENDING
TX000000386,ACC0007010,MER00239,2025-10-20 14:20:55,PURCHASE,11.49,INR,CARD,IN,COMPLETED
TX000000387,ACC0000229,MER00922,2026-03-17 13:13:42,PAYMENT,4.01,USD,CARD,US,COMPLETED
TX000000388,ACC0003980,MER00488,2025-12-15 02:11:52,TRANSFER,5.75,AED,BANK_TRANSFER,AE,REVERSED
TX000000389,ACC0011950,MER00343,2026-04-11 10:43:08,WITHDRAWAL,37.14,EUR,CARD,FR,COMPLETED
TX000000390,ACC0008751,MER00216,2026-07-02 06:19:35,WITHDRAWAL,18.4,SGD,CARD,SG,COMPLETED
TX000000391,ACC0008079,MER00530,2025-11-01 03:14:40,PURCHASE,13.71,EUR,BANK_TRANSFER,FR,COMPLETED
TX000000392,ACC0004556,MER00732,2026-08-24 16:43:42,TRANSFER,36.74,INR,CARD,IN,REVERSED
TX000000393,ACC0007846,MER00109,2025-09-15 14:15:27,REFUND,15.47,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000394,ACC0000965,MER00909,2025-10-18 10:47:27,PURCHASE,136.89,EUR,CARD,FR,FAILED
TX000000395,ACC0011045,MER00883,2025-10-16 11:07:37,PURCHASE,16.73,AED,DIRECT_DEBIT,AE,COMPLETED
TX000000396,ACC0008613,MER00084,2025-09-11 07:20:42,PURCHASE,173.44,GBP,CARD,GB,COMPLETED
TX000000397,ACC0006292,MER00047,2026-05-15 22:17:40,PURCHASE,32.04,AUD,CARD,AU,COMPLETED
TX000000398,ACC0010385,MER00805,2025-12-05 14:41:53,WITHDRAWAL,16.17,EUR,DIRECT_DEBIT,FR,FAILED
TX000000399,ACC0000242,MER00100,2025-09-07 08:36:30,REFUND,14.92,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000400,ACC0002304,MER00710,2026-01-24 22:36:32,PURCHASE,175.07,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000401,ACC0006540,MER00508,2025-09-08 02:37:57,REFUND,71.19,INR,CARD,IN,COMPLETED
TX000000402,ACC0001558,MER00407,2026-07-26 17:59:44,WITHDRAWAL,14.36,AUD,DIRECT_DEBIT,AU,PENDING
TX000000403,ACC0009090,MER00570,2026-07-24 04:44:07,PURCHASE,37.75,INR,CARD,IN,FAILED
TX000000404,ACC0001257,MER00875,2026-01-26 07:04:47,WITHDRAWAL,2.47,AED,CARD,AE,COMPLETED
TX000000405,ACC0010969,MER00920,2026-04-28 08:46:51,TRANSFER,7.65,SGD,CARD,SG,COMPLETED
TX000000406,ACC0010624,MER00838,2026-02-15 11:08:19,REFUND,14.51,EUR,BANK_TRANSFER,FR,COMPLETED
TX000000407,ACC0000028,MER00643,2025-12-06 20:32:37,WITHDRAWAL,14.12,GBP,CARD,GB,COMPLETED
TX000000408,ACC0001864,MER00722,2025-12-13 03:20:46,PURCHASE,125.75,USD,CARD,US,PENDING
TX000000409,ACC0001514,MER00851,2026-01-29 19:16:00,PAYMENT,4.03,EUR,CARD,FR,COMPLETED
TX000000410,ACC0004843,MER00317,2026-03-19 10:22:01,TRANSFER,6.89,PKR,CARD,PK,REVERSED
TX000000411,ACC0005369,MER00577,2025-08-13 04:40:06,TRANSFER,54.47,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000412,ACC0001499,MER00605,2026-01-23 14:24:12,TRANSFER,42.66,EUR,CARD,FR,COMPLETED
TX000000413,ACC0005894,MER00008,2026-05-10 18:01:14,PURCHASE,22.54,EUR,CARD,FR,PENDING
TX000000414,ACC0001420,MER00203,2025-08-21 10:47:49,PAYMENT,316.63,AUD,BANK_TRANSFER,AU,REVERSED
TX000000415,ACC0006373,MER00880,2025-08-04 05:27:10,TRANSFER,65.31,SGD,BANK_TRANSFER,SG,PENDING
TX000000416,ACC0001742,MER00398,2026-02-24 21:02:26,PAYMENT,127.12,AED,DIGITAL_WALLET,AE,COMPLETED
TX000000417,ACC0005093,MER00816,2025-11-14 05:37:45,PAYMENT,31.32,AED,DIGITAL_WALLET,AE,PENDING
TX000000418,ACC0000508,MER00954,2025-11-07 05:43:39,WITHDRAWAL,18.21,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000419,ACC0008574,MER00941,2025-10-22 00:26:04,REFUND,18.44,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000420,ACC0009406,MER00403,2026-03-07 02:13:08,WITHDRAWAL,91.88,JPY,CARD,JP,COMPLETED
TX000000421,ACC0000914,MER00335,2026-03-29 01:49:46,PURCHASE,77.48,PKR,BANK_TRANSFER,PK,REVERSED
TX000000422,ACC0007557,MER00176,2026-06-15 09:32:55,PURCHASE,26.04,AED,DIGITAL_WALLET,AE,COMPLETED
TX000000423,ACC0010652,MER00989,2025-09-27 18:33:23,TRANSFER,55.63,JPY,BANK_TRANSFER,JP,COMPLETED
TX000000424,ACC0010831,MER00992,2026-03-17 18:43:44,PURCHASE,95.48,AED,CARD,AE,COMPLETED
TX000000425,ACC0011483,MER00162,2025-08-23 04:43:24,REFUND,17.81,CAD,CARD,CA,COMPLETED
TX000000426,ACC0000916,MER00716,2026-05-19 23:16:33,REFUND,22.7,GBP,CARD,GB,REVERSED
TX000000427,ACC0007175,MER00138,2026-05-09 23:08:46,PURCHASE,54.13,EUR,DIGITAL_WALLET,FR,FAILED
TX000000428,ACC0009437,MER00221,2026-02-11 07:53:41,REFUND,4.63,SGD,CASH,SG,PENDING
TX000000429,ACC0010736,MER00053,2026-08-09 22:22:42,REFUND,55.27,EUR,CARD,FR,REVERSED
TX000000430,ACC0006000,MER00711,2025-12-02 10:44:50,TRANSFER,9.61,AUD,DIGITAL_WALLET,AU,COMPLETED
TX000000431,ACC0005205,MER00398,2026-03-05 03:10:54,PURCHASE,93.3,INR,CARD,IN,PENDING
TX000000432,ACC0007019,MER00324,2026-07-22 09:21:32,TRANSFER,351.62,INR,CARD,IN,COMPLETED
TX000000433,ACC0007511,MER00792,2025-10-04 13:53:09,REFUND,15.38,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000434,ACC0002300,MER00040,2025-08-14 17:49:02,TRANSFER,7.5,SGD,CASH,SG,COMPLETED
TX000000435,ACC0010257,MER00540,2026-05-13 05:30:55,REFUND,27.17,USD,DIRECT_DEBIT,US,COMPLETED
TX000000436,ACC0008037,MER00647,2026-06-14 21:33:54,WITHDRAWAL,24.73,JPY,CARD,JP,COMPLETED
TX000000437,ACC0011821,MER00893,2026-07-24 14:59:07,PURCHASE,68.5,INR,BANK_TRANSFER,IN,COMPLETED
TX000000438,ACC0005726,MER00029,2026-02-01 14:01:51,PAYMENT,42.84,PKR,CARD,PK,COMPLETED
TX000000439,ACC0009952,MER00818,2026-02-17 12:20:00,PAYMENT,23.9,EUR,DIRECT_DEBIT,FR,COMPLETED
TX000000440,ACC0008450,MER00428,2025-12-27 11:49:08,PURCHASE,36.59,EUR,DIGITAL_WALLET,FR,COMPLETED
TX000000441,ACC0004144,MER00210,2025-12-04 02:12:51,PURCHASE,9.64,EUR,DIRECT_DEBIT,FR,FAILED
TX000000442,ACC0010903,MER00862,2026-01-16 11:13:00,TRANSFER,82.45,EUR,CARD,FR,REVERSED
TX000000443,ACC0002030,MER00708,2026-02-03 18:09:43,PAYMENT,4928.39,EUR,CARD,FR,FAILED
TX000000444,ACC0008916,MER00579,2025-08-11 15:12:32,REFUND,8.87,AUD,CARD,AU,COMPLETED
TX000000445,ACC0000778,MER00254,2026-06-23 12:14:50,TRANSFER,13.86,GBP,CARD,GB,FAILED
TX000000446,ACC0005068,MER00854,2025-08-13 08:19:39,PAYMENT,8.91,CAD,CARD,CA,COMPLETED
TX000000447,ACC0000695,MER00897,2025-08-01 07:32:39,PURCHASE,47.08,EUR,CARD,FR,REVERSED
